,player_id,display_name,predicted_receptions,predicted_receiving_yards,predicted_receiving_tds,receiving_yards_season_avg,receptions_season_avg,receiving_tds_season_avg,projected_std_points,projected_ppr_points
696,00-0038979,Cedric Tillman,2.032951,20.353642,0.13994184,22.454545454545453,1.0,0.1666666666666666,2.875,4.908
664,00-0035645,Gunner Olszewski,1.9391358,23.325993,0.10344676,14.333333333333334,0.6666666666666666,0.25,2.9533,4.8924
549,00-0035535,Darius Slayton,2.0762646,32.446007,-0.073129445,38.42857142857143,2.333333333333333,0.0769230769230769,2.8058,4.8821
653,00-0036988,Josh Palmer,1.2810467,22.07595,0.22958526,25.25,1.0,0.0,3.5851,4.8662
621,00-0037545,Rashid Shaheed,1.427231,24.621637,0.15881315,36.42857142857143,1.0,0.0909090909090909,3.415,4.8423
645,00-0035359,David Sills,2.0399048,23.920668,0.067528866,15.916666666666666,3.0,0.1818181818181818,2.7972,4.8371
646,00-0035359,David Sills,2.0399048,23.920668,0.06630522,15.916666666666666,3.0,0.1666666666666666,2.7899,4.8298
554,00-0035535,Darius Slayton,1.8126869,31.243425,-0.017866777,38.76923076923077,2.333333333333333,0.0714285714285714,3.0171,4.8298
622,00-0037545,Rashid Shaheed,1.427231,24.621637,0.15537535,36.42857142857143,1.0,0.1176470588235294,3.3944,4.8216
681,00-0037231,Kevin Austin Jr.,1.9507529,21.560156,0.11857186,28.0,3.333333333333333,0.2,2.8674,4.8182
623,00-0037545,Rashid Shaheed,1.427231,24.621637,0.15412098,36.42857142857143,1.0,0.0952380952380952,3.3869,4.8141
655,00-0036988,Josh Palmer,1.1904716,22.07595,0.22958526,25.25,1.0,0.0,3.5851,4.7756
682,00-0037231,Kevin Austin Jr.,1.9507529,21.560156,0.10969852,28.0,3.333333333333333,0.25,2.8142,4.765
553,00-0035535,Darius Slayton,2.0762646,31.243425,-0.073129445,38.76923076923077,2.333333333333333,0.0769230769230769,2.6856,4.7618
643,00-0035359,David Sills,1.6761202,26.70938,0.067528866,16.363636363636363,1.3333333333333333,0.1818181818181818,3.0761,4.7522
665,00-0040590,Konata Mumpfield,1.7550535,23.20797,0.11167799,9.5,1.0,0.125,2.9909,4.7459
644,00-0035359,David Sills,1.6761202,26.70938,0.06630522,16.363636363636363,1.3333333333333333,0.1666666666666666,3.0688,4.7449
685,00-0037231,Kevin Austin Jr.,1.9507529,20.329546,0.11857186,25.75,3.333333333333333,0.2,2.7444,4.6951
666,00-0040590,Konata Mumpfield,1.7550535,23.20797,0.098591916,9.5,1.0,0.0833333333333333,2.9123,4.6674
564,00-0031236,Brandin Cooks,1.2898676,26.442896,0.11836912,22.3125,3.0,0.0,3.3545,4.6444
686,00-0037231,Kevin Austin Jr.,1.9507529,20.329546,0.10969852,25.75,3.333333333333333,0.25,2.6911,4.6419
669,00-0040590,Konata Mumpfield,1.7550535,21.9545,0.11167799,11.5,1.0,0.125,2.8655,4.6206
551,00-0035535,Darius Slayton,1.8126869,32.446007,-0.073129445,38.42857142857143,2.333333333333333,0.0769230769230769,2.8058,4.6185
683,00-0037231,Kevin Austin Jr.,1.7445132,21.560156,0.11857186,28.0,3.0,0.2,2.8674,4.612
654,00-0036988,Josh Palmer,1.2810467,22.07595,0.17994645,25.25,1.0,0.0,3.2873,4.5683
674,00-0037741,Jahan Dotson,2.092173,23.146248,0.026878027,17.466666666666665,1.3333333333333333,0.0666666666666666,2.4759,4.5681
684,00-0037231,Kevin Austin Jr.,1.7445132,21.560156,0.10969852,28.0,3.0,0.25,2.8142,4.5587
698,00-0034860,Dante Pettis,1.5548702,16.995901,0.21580593,22.33333333333333,1.3333333333333333,0.0,2.9944,4.5493
670,00-0040590,Konata Mumpfield,1.7550535,21.9545,0.098591916,11.5,1.0,0.0833333333333333,2.787,4.5421
555,00-0035535,Darius Slayton,1.8126869,31.243425,-0.073129445,38.76923076923077,2.333333333333333,0.0769230769230769,2.6856,4.4983
687,00-0037231,Kevin Austin Jr.,1.7445132,20.329546,0.11857186,25.75,3.0,0.2,2.7444,4.4889
656,00-0036988,Josh Palmer,1.1904716,22.07595,0.17994645,25.25,1.0,0.0,3.2873,4.4777
647,00-0035359,David Sills,1.6761202,23.920668,0.067528866,15.916666666666666,1.3333333333333333,0.1818181818181818,2.7972,4.4734
648,00-0035359,David Sills,1.6761202,23.920668,0.06630522,15.916666666666666,1.3333333333333333,0.1666666666666666,2.7899,4.466
700,00-0034860,Dante Pettis,1.4705077,16.995901,0.21580593,22.33333333333333,2.6666666666666665,0.0,2.9944,4.4649
688,00-0037231,Kevin Austin Jr.,1.7445132,20.329546,0.10969852,25.75,3.0,0.25,2.6911,4.4357
677,00-0037741,Jahan Dotson,2.092173,17.640848,0.09295744,17.076923076923077,1.3333333333333333,0.0769230769230769,2.3218,4.414
706,00-0036165,Isaiah Hodgins,2.0676587,16.047188,0.1209524,19.166666666666668,1.0,0.1666666666666666,2.3304,4.3981
667,00-0040590,Konata Mumpfield,1.3980663,23.20797,0.11167799,9.5,1.6666666666666667,0.125,2.9909,4.3889
675,00-0037741,Jahan Dotson,1.5080335,23.146248,0.09295744,17.466666666666665,1.0,0.0769230769230769,2.8724,4.3804
699,00-0034860,Dante Pettis,1.5548702,16.995901,0.17605351,22.33333333333333,1.3333333333333333,0.0,2.7559,4.3108
668,00-0040590,Konata Mumpfield,1.3980663,23.20797,0.098591916,9.5,1.6666666666666667,0.0833333333333333,2.9123,4.3104
707,00-0036165,Isaiah Hodgins,2.0676587,16.047188,0.1031921,19.166666666666668,1.0,0.2,2.2239,4.2915
671,00-0040590,Konata Mumpfield,1.3980663,21.9545,0.11167799,11.5,1.6666666666666667,0.125,2.8655,4.2636
710,00-0036165,Isaiah Hodgins,2.0676587,14.340157,0.1209524,23.0,1.0,0.1666666666666666,2.1597,4.2274
701,00-0034860,Dante Pettis,1.4705077,16.995901,0.17605351,22.33333333333333,2.6666666666666665,0.0,2.7559,4.2264
672,00-0040590,Konata Mumpfield,1.3980663,21.9545,0.098591916,11.5,1.6666666666666667,0.0833333333333333,2.787,4.1851
711,00-0036165,Isaiah Hodgins,2.0676587,14.340157,0.1031921,23.0,1.0,0.2,2.0532,4.1208
678,00-0037741,Jahan Dotson,2.092173,17.640848,0.026878027,17.076923076923077,1.3333333333333333,0.0666666666666666,1.9254,4.0175
676,00-0037741,Jahan Dotson,1.5080335,23.146248,0.026878027,17.466666666666665,1.0,0.0666666666666666,2.4759,3.9839
679,00-0037741,Jahan Dotson,1.5080335,17.640848,0.09295744,17.076923076923077,1.0,0.0769230769230769,2.3218,3.8299
708,00-0036165,Isaiah Hodgins,1.496806,16.047188,0.1209524,19.166666666666668,0.6666666666666666,0.1666666666666666,2.3304,3.8272
702,00-0034860,Dante Pettis,1.5548702,9.461605,0.21580593,31.75,1.3333333333333333,0.0,2.241,3.7959
709,00-0036165,Isaiah Hodgins,1.496806,16.047188,0.1031921,19.166666666666668,0.6666666666666666,0.2,2.2239,3.7207
704,00-0034860,Dante Pettis,1.4705077,9.461605,0.21580593,31.75,2.6666666666666665,0.0,2.241,3.7115
712,00-0036165,Isaiah Hodgins,1.496806,14.340157,0.1209524,23.0,0.6666666666666666,0.1666666666666666,2.1597,3.6565
703,00-0034860,Dante Pettis,1.5548702,9.461605,0.17605351,31.75,1.3333333333333333,0.0,2.0025,3.5574
713,00-0036165,Isaiah Hodgins,1.496806,14.340157,0.1031921,23.0,0.6666666666666666,0.2,2.0532,3.55
697,00-0039521,Xavier Weaver,1.2824663,19.128128,0.0557451,11.166666666666666,1.3333333333333333,0.0,2.2473,3.5297
705,00-0034860,Dante Pettis,1.4705077,9.461605,0.17605351,31.75,2.6666666666666665,0.0,2.0025,3.473
680,00-0037741,Jahan Dotson,1.5080335,17.640848,0.026878027,17.076923076923077,1.0,0.0666666666666666,1.9254,3.4334
714,00-0034418,Cedrick Wilson Jr.,0.8411325,14.777457,0.08616569,7.333333333333333,0.6666666666666666,0.0,1.9947,2.8359
718,00-0034418,Cedrick Wilson Jr.,0.8411325,14.065093,0.08616569,8.8,0.6666666666666666,0.0,1.9235,2.7646
716,00-0034418,Cedrick Wilson Jr.,0.6728749,14.777457,0.08616569,7.333333333333333,1.0,0.0,1.9947,2.6676
720,00-0034418,Cedrick Wilson Jr.,0.6728749,14.065093,0.08616569,8.8,1.0,0.0,1.9235,2.5964
715,00-0034418,Cedrick Wilson Jr.,0.8411325,14.777457,-0.011920772,7.333333333333333,0.6666666666666666,0.0,1.4062,2.2474
719,00-0034418,Cedrick Wilson Jr.,0.8411325,14.065093,-0.011920772,8.8,0.6666666666666666,0.0,1.335,2.1761
717,00-0034418,Cedrick Wilson Jr.,0.6728749,14.777457,-0.011920772,7.333333333333333,1.0,0.0,1.4062,2.0791
721,00-0034418,Cedrick Wilson Jr.,0.6728749,14.065093,-0.011920772,8.8,1.0,0.0,1.335,2.0079
722,00-0036133,James Proche,0.4255217,13.720843,0.010207142,12.0,0.3333333333333333,0.0,1.4333,1.8588
726,00-0036133,James Proche,0.4255217,13.571528,0.010207142,10.833333333333334,0.3333333333333333,0.0,1.4184,1.8439
724,00-0036133,James Proche,0.30606383,13.720843,0.010207142,12.0,0.6666666666666666,0.0,1.4333,1.7394
728,00-0036133,James Proche,0.30606383,13.571528,0.010207142,10.833333333333334,0.6666666666666666,0.0,1.4184,1.7245
723,00-0036133,James Proche,0.4255217,13.720843,-0.0413862,12.0,0.3333333333333333,0.0,1.1238,1.5493
727,00-0036133,James Proche,0.4255217,13.571528,-0.0413862,10.833333333333334,0.3333333333333333,0.0,1.1088,1.5344
725,00-0036133,James Proche,0.30606383,13.720843,-0.0413862,12.0,0.6666666666666666,0.0,1.1238,1.4298
729,00-0036133,James Proche,0.30606383,13.571528,-0.0413862,10.833333333333334,0.6666666666666666,0.0,1.1088,1.4149
