Rank,Player,Team,AVG,gsis_id,position,season,availability,age,snap_share,fan_pts_var,apy_cap_pct,draft_pick,pick_value,prev_year_completions,prev_year_passing_yards,prev_year_passing_tds,prev_year_carries,prev_year_rushing_yards,prev_year_rushing_tds,prev_year_receptions,prev_year_receiving_yards,prev_year_receiving_tds,prev_year_turnovers,obj_completions,obj_passing_yards,obj_passing_tds,obj_carries,obj_rushing_yards,obj_rushing_tds,obj_receptions,obj_receiving_yards,obj_receiving_tds,obj_turnovers,yac_pr,player_id_x,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation,player_id_y,redzone_touches,redzone_yards,redzone_tds,targets,recepciones,rec_yards,rec_ypg,rec_20plus,rec_td,attempts,rush_yards,rush_ypg,rush_td,fumbles_perdidos,total_touchdowns,partidos,targets_totales,targets_por_partido,targets_por_partido_equipo,posicion,equipo,target_share_pct
35,JuJu Smith-Schuster,KC,34.3,00-0033857,WR,2019,0.8958333333333334,22,0.7741666666666668,48.251514,0.006,62.0,8.3,0,0.0,0,0,0.0,0,42,552.0,3,1.0,0,0.0,0,0,0.0,0,97,831.0,9,1.0,5.285714285714286,00-0033857,12,552.0,46.0,3.5058317,12.454202,00-0033857,8,42.0,0.0,71,42,552,46.0,7,3,0,0,0.0,0,1,3,12,71,5.9,30.4,WR,PIT,14.6
38,A.J. Brown,PHI,39.3,00-0035676,WR,2019,1.0,22,0.6771428571428572,93.012955,0.008,51.0,9.6,0,0.0,0,3,60.0,1,52,1051.0,8,0.0,0,0.0,0,0,0.0,0,70,1075.0,11,1.0,8.942307692307692,00-0035676,19,1115.0,58.68421,3.9654405,13.367986,00-0035676,9,120.0,4.0,84,52,1051,65.6875,15,8,3,60,3.75,1,0,9,16,84,5.2,26.8,WR,TEN,19.6
40,Cooper Kupp,SEA,40.0,00-0033908,WR,2019,0.8958333333333334,26,0.8192307692307691,96.57662,0.079,69.0,7.6,0,0.0,0,2,4.0,0,94,1161.0,10,0.0,0,0.0,0,4,33.0,0,92,974.0,3,0.0,5.723404255319149,00-0033908,16,1161.0,72.5625,4.402526,15.477999,00-0033908,22,218.0,7.0,135,94,1161,72.5625,21,10,2,4,0.25,0,0,10,16,135,8.4,38.4,WR,LA,22.0
43,Calvin Ridley,TEN,44.0,00-0034837,WR,2019,0.90625,24,0.7366666666666665,61.37769,0.015,26.0,13.9,0,0.0,0,2,34.0,0,63,866.0,7,0.0,0,0.0,0,5,1.0,0,90,1374.0,9,1.0,2.1904761904761907,00-0034837,13,866.0,66.61539,4.7945886,14.287114,00-0034837,10,132.0,4.0,95,63,866,66.61538461538461,12,7,2,34,2.6153846153846154,0,0,7,13,95,7.3,41.4,WR,ATL,14.4
46,Tyler Lockett,TEN,50.0,00-0032211,WR,2019,0.9876543209876543,26,0.8992857142857142,116.54,0.06,69.0,7.6,0,0.0,0,4,-5.0,0,82,1057.0,8,0.0,0,0.0,0,0,0.0,0,100,1054.0,10,0.0,3.6707317073170733,00-0032211,18,1255.0,69.72222,4.1195188,16.066761,00-0032211,28,322.0,8.0,110,82,1057,66.0625,15,8,4,-5,-0.3125,0,0,8,16,110,6.9,31.0,WR,SEA,22.2
47,Courtland Sutton,DEN,50.7,00-0034348,WR,2019,1.0,23,0.9135714285714284,34.93976,0.01,40.0,11.1,1,38.0,0,3,17.0,0,72,1112.0,6,0.0,0,0.0,0,0,0.0,0,3,66.0,0,0.0,4.888888888888889,00-0034348,16,1112.0,69.5,3.631533,20.295149,00-0034348,20,176.0,3.0,124,72,1112,69.5,18,6,3,17,1.0625,0,0,6,16,124,7.8,30.1,WR,DEN,25.7
49,Keenan Allen,LAC,50.7,00-0030279,WR,2019,0.7830188679245284,27,0.874,91.785286,0.10099999999999999,76.0,7.0,0,0.0,0,3,16.0,0,104,1199.0,6,0.0,0,0.0,0,1,-1.0,0,100,992.0,8,2.0,3.548076923076923,00-0030279,16,1199.0,74.9375,4.7466025,15.938192,00-0030279,20,226.0,4.0,149,104,1199,74.9375,15,6,3,16,1.0,0,0,6,16,149,9.3,36.1,WR,LAC,25.8
50,Robert Woods,PIT,50.7,00-0030431,WR,2019,0.8584070796460177,27,0.9507692307692306,69.78924,0.08199999999999999,41.0,11.0,0,0.0,0,17,115.0,1,90,1134.0,2,0.0,0,0.0,0,24,155.0,2,90,936.0,6,1.0,6.4,00-0030431,15,1134.0,75.6,4.4653606,16.613878,00-0030431,10,80.0,2.0,139,90,1134,75.6,14,2,17,115,7.666666666666667,1,0,3,15,139,9.3,38.4,WR,LA,22.6
51,DK Metcalf,PIT,51.3,00-0035640,WR,2019,1.0,21,0.8385714285714287,42.580624,0.006,64.0,8.1,0,0.0,0,2,11.0,0,58,900.0,7,3.0,0,0.0,0,0,0.0,0,83,1303.0,10,0.0,4.758620689655173,00-0035640,18,1119.0,62.166668,4.1195188,14.695216,00-0035640,21,132.0,4.0,102,58,900,56.25,13,7,2,11,0.6875,0,3,7,16,102,6.4,31.0,WR,SEA,20.6
53,Terry McLaurin,WAS,51.7,00-0035659,WR,2019,0.875,23,0.929090909090909,59.2361,0.005,76.0,7.0,0,0.0,0,0,0.0,0,58,919.0,7,0.0,0,0.0,0,2,30.0,0,87,1118.0,4,1.0,3.7413793103448274,00-0035659,14,919.0,65.64286,3.6262221,17.650394,00-0035659,14,122.0,3.0,94,58,919,65.64285714285714,15,7,0,0,0.0,0,0,7,14,94,6.7,29.3,WR,WAS,20.0
54,DJ Chark Jr.,ATL,51.7,00-0034777,WR,2019,0.96875,22,0.8099999999999999,92.00124,0.006,61.0,8.4,0,0.0,0,2,20.0,0,73,1008.0,8,0.0,0,0.0,0,0,0.0,0,53,706.0,5,0.0,4.328767123287672,00-0034777,15,1008.0,67.2,4.018414,16.310562,00-0034777,17,134.0,4.0,240,146,2016,134.4,34,16,2,20,1.3333333333333333,0,0,16,15,120,8.0,35.7,WR,JAX,21.0
58,T.Y. Hilton,,58.7,00-0029608,WR,2019,0.9621212121212122,29,0.716,63.83656,0.091,92.0,5.8,0,0.0,0,0,0.0,0,45,501.0,5,0.0,0,0.0,0,0,0.0,0,56,762.0,5,0.0,4.733333333333333,00-0029608,10,501.0,50.1,3.1187441,16.22963,00-0029608,8,86.0,5.0,68,45,501,50.1,6,5,0,0,0.0,0,0,5,10,68,6.8,30.6,WR,IND,13.9
63,DeVante Parker,,61.3,00-0031547,WR,2019,1.0,26,0.8826666666666667,67.523834,0.054000000000000006,14.0,17.8,0,0.0,0,0,0.0,0,72,1202.0,9,0.0,0,0.0,0,0,0.0,0,63,793.0,4,0.0,3.6527777777777777,00-0031547,16,1202.0,75.125,4.027886,17.890394,00-0031547,16,200.0,6.0,128,72,1202,75.125,21,9,0,0,0.0,0,0,9,16,128,8.0,38.1,WR,MIA,21.0
64,Stefon Diggs,NE,63.3,00-0031588,WR,2019,1.0,25,0.7992857142857143,103.788284,0.081,146.0,2.9,0,0.0,0,5,61.0,0,63,1130.0,6,3.0,0,0.0,0,1,1.0,0,127,1535.0,8,0.0,4.7936507936507935,00-0031588,17,1206.0,70.94118,3.8779154,17.828686,00-0031588,8,40.0,1.0,95,63,1126,75.06666666666666,20,6,5,61,4.066666666666666,0,3,6,15,95,6.3,27.8,WR,MIN,21.3
68,Marquise Brown,KC,72.0,00-0035662,WR,2019,0.875,22,0.5758333333333333,75.80726,0.016,25.0,14.1,0,0.0,0,0,0.0,0,46,584.0,7,0.0,0,0.0,0,1,1.0,0,58,769.0,8,0.0,4.913043478260869,00-0035662,15,710.0,47.333332,3.3295202,12.671846,00-0035662,13,152.0,4.0,71,46,584,41.71428571428572,8,7,0,0,0.0,0,0,7,14,71,5.1,26.6,WR,BAL,16.7
69,Michael Gallup,WAS,73.7,00-0034764,WR,2019,0.96875,23,0.8383333333333335,71.13302,0.005,81.0,6.6,0,0.0,0,0,0.0,0,66,1107.0,6,0.0,0,0.0,0,0,0.0,0,59,843.0,5,0.0,5.045454545454546,00-0034764,14,1107.0,79.07143,4.707301,15.92764,00-0034764,8,72.0,2.0,113,66,1107,79.07142857142857,18,6,0,0,0.0,0,0,6,14,113,8.1,36.1,WR,DAL,19.6
72,Tyler Boyd,,77.0,00-0033009,WR,2019,0.984375,24,0.9085714285714286,74.57829,0.057,55.0,9.1,0,0.0,0,4,23.0,0,90,1046.0,5,2.0,1,16.0,0,5,49.0,0,79,841.0,4,0.0,3.8666666666666667,00-0033009,16,1046.0,65.375,3.8234978,16.727398,00-0033009,11,136.0,3.0,148,90,1046,65.375,12,5,4,23,1.4375,0,2,5,16,148,9.2,36.9,WR,CIN,25.0
80,Jarvis Landry,,81.3,00-0031382,WR,2019,1.0,26,0.94,63.969166,--,63.0,8.2,0,0.0,0,1,10.0,0,83,1174.0,6,0.0,4,74.0,1,4,10.0,1,72,840.0,3,0.0,5.253012048192771,00-0031382,16,1174.0,73.375,3.975374,18.689676,00-0031382,21,136.0,5.0,138,83,1174,73.375,20,6,1,10,0.625,0,0,6,16,138,8.6,32.5,WR,CLE,26.5
81,William Fuller V ,,82.0,00-0033127,WR,2019,0.796875,25,0.7889999999999999,219.26163,0.016,21.0,15.2,0,0.0,0,0,0.0,0,49,670.0,3,0.0,0,0.0,0,1,0.0,0,53,879.0,8,0.0,4.469387755102041,00-0033127,12,759.0,63.25,4.4359875,13.355148,00-0033127,8,56.0,1.0,71,49,670,60.90909090909091,10,3,0,0,0.0,0,0,3,11,71,6.5,32.4,WR,HOU,13.7
82,Julian Edelman,,84.0,00-0027150,WR,2019,0.8156424581005587,33,0.8538461538461539,51.004635,0.040999999999999995,232.0,0.0,2,47.0,1,8,27.0,0,100,1117.0,6,1.0,2,38.0,0,2,22.0,0,21,315.0,0,0.0,3.2,00-0027150,17,1147.0,67.47059,3.7929244,17.463083,00-0027150,23,226.0,5.0,154,100,1117,69.8125,13,6,8,27,1.6875,0,2,7,16,154,9.6,36.8,WR,NE,26.1
85,Deebo Samuel Sr.,WAS,86.7,00-0035719,WR,2019,0.9375,23,0.6916666666666665,50.53781,0.01,36.0,11.8,0,0.0,0,14,159.0,3,57,802.0,3,1.0,0,0.0,0,8,26.0,0,33,391.0,1,0.0,8.298245614035087,00-0035719,18,929.0,51.61111,3.9419653,13.319123,00-0035719,20,128.0,1.0,82,57,802,53.46666666666667,17,3,14,159,10.6,3,1,6,15,82,5.5,29.4,WR,SF,17.4
89,Brandin Cooks,NO,93.7,00-0031236,WR,2019,0.8586956521739131,25,0.7358333333333333,33.80379,0.091,20.0,15.5,0,0.0,0,6,52.0,0,42,583.0,2,0.0,0,0.0,0,0,0.0,0,81,1150.0,6,0.0,4.023809523809524,00-0031236,14,583.0,41.642857,4.532762,9.963739,00-0031236,6,28.0,2.0,73,42,583,41.642857142857146,9,2,6,52,3.7142857142857135,0,0,2,14,73,5.2,38.4,WR,LA,11.9
90,Marvin Jones Jr.,,93.7,00-0029293,WR,2019,0.8842975206611571,29,0.8918181818181817,116.38141,0.052000000000000005,166.0,2.0,0,0.0,0,2,0.0,0,62,779.0,9,0.0,0,0.0,0,0,0.0,0,76,978.0,9,0.0,1.7096774193548387,00-0029293,13,779.0,59.923077,4.3690157,14.1597185,00-0029293,15,162.0,8.0,182,124,1558,119.84615384615384,12,18,2,0,0.0,0,0,18,13,91,7.0,34.5,WR,DET,16.5
99,Diontae Johnson,CLE,106.0,00-0035216,WR,2019,1.0,23,0.6599999999999999,56.449627,0.006,66.0,7.9,0,0.0,0,4,41.0,0,59,680.0,5,1.0,0,0.0,0,3,15.0,0,88,923.0,7,0.0,5.169491525423729,00-0035216,16,680.0,42.5,3.4744632,12.795949,00-0035216,7,56.0,1.0,92,59,680,42.5,7,5,4,41,2.5625,0,1,5,16,92,5.8,30.4,WR,PIT,18.9
106,Darius Slayton,NYG,114.0,00-0035535,WR,2019,1.0,22,0.7561538461538458,107.61188,0.004,171.0,1.9,0,0.0,0,0,0.0,0,48,740.0,8,0.0,0,0.0,0,2,-1.0,0,50,751.0,3,1.0,4.0,00-0035535,14,740.0,52.857143,3.9555433,13.609163,00-0035535,8,16.0,2.0,85,48,740,52.85714285714285,12,8,0,0,0.0,0,0,8,14,85,6.1,37.0,WR,NYG,14.4
107,Emmanuel Sanders,,114.0,00-0027685,WR,2019,0.9760479041916168,32,0.7621428571428571,100.76308,0.04,82.0,6.5,1,35.0,1,0,0.0,0,66,869.0,5,0.0,0,0.0,0,1,12.0,0,61,726.0,5,0.0,3.590909090909091,00-0027685,20,940.0,47.0,4.0271807,10.940475,00-0027685,15,52.0,4.0,98,66,869,51.11764705882353,11,5,0,0,0.0,0,0,6,17,53,5.3,29.4,WR,SF,11.3
107,Emmanuel Sanders,,114.0,00-0027685,WR,2019,0.9760479041916168,32,0.7621428571428571,100.76308,0.04,82.0,6.5,1,35.0,1,0,0.0,0,66,869.0,5,0.0,0,0.0,0,1,12.0,0,61,726.0,5,0.0,3.590909090909091,00-0027685,20,940.0,47.0,4.0271807,10.940475,00-0027685,15,52.0,4.0,98,66,869,51.11764705882353,11,5,0,0,0.0,0,0,6,17,45,6.4,30.1,WR,DEN,9.3
108,Jamison Crowder,,115.3,00-0031941,WR,2019,1.0,26,0.7814285714285714,72.11862,0.05,105.0,5.0,0,0.0,0,1,4.0,0,78,833.0,6,0.0,1,43.0,1,1,14.0,0,59,699.0,6,0.0,4.5256410256410255,00-0031941,16,833.0,52.0625,3.6360588,14.81986,00-0031941,16,138.0,4.0,122,78,833,52.0625,11,6,1,4,0.25,0,0,6,16,122,7.6,31.0,WR,NYJ,24.6
114,John Brown,,118.3,00-0031051,WR,2019,0.9897959183673469,29,0.91,51.521397,0.048,91.0,5.9,1,28.0,1,2,7.0,0,72,1060.0,6,0.0,0,0.0,0,0,0.0,0,33,458.0,3,0.0,2.9166666666666665,00-0031051,16,1110.0,69.375,3.4534101,20.52821,00-0031051,10,108.0,2.0,115,72,1060,70.66666666666667,17,6,2,7,0.4666666666666667,0,0,7,15,115,7.7,30.4,WR,BUF,23.6
115,Christian Kirk,HOU,119.7,00-0034775,WR,2019,0.78125,22,0.9383333333333334,85.65769,0.008,47.0,10.1,0,0.0,0,10,93.0,0,67,708.0,3,0.0,0,0.0,0,2,3.0,0,48,621.0,6,0.0,4.1940298507462686,00-0034775,13,708.0,54.46154,3.9614568,13.447057,00-0034775,13,128.0,1.0,109,68,709,54.53846153846154,6,3,10,93,7.153846153846154,0,0,3,13,109,8.4,33.2,WR,ARI,20.5
116,Sterling Shepard,TB,119.7,00-0032385,WR,2019,0.921875,26,0.9055555555555556,41.917336,0.054000000000000006,40.0,11.1,0,0.0,0,6,72.0,0,57,576.0,3,0.0,0,0.0,0,6,49.0,1,66,656.0,3,0.0,3.1403508771929824,00-0032385,10,576.0,57.6,4.0853252,13.807347,00-0032385,12,92.0,2.0,84,57,576,57.6,8,3,6,72,7.2,0,0,3,10,84,8.4,37.0,WR,NYG,14.2
128,Mecole Hardman Jr.,GB,134.3,00-0035140,WR,2019,1.0,21,0.4626666666666666,37.179523,0.006999999999999999,56.0,9.0,0,0.0,0,4,17.0,0,26,538.0,6,0.0,0,0.0,0,4,31.0,0,41,560.0,4,1.0,11.23076923076923,00-0035140,18,567.0,31.5,4.900784,6.128289,00-0035140,7,38.0,0.0,41,26,538,35.86666666666667,9,6,4,17,1.1333333333333333,0,2,6,15,41,3.2,35.0,WR,KC,7.3
136,Preston Williams,,144.3,00-0035350,WR,2019,0.5,22,0.785,31.971432,--,,0.0,0,0.0,0,0,0.0,0,32,428.0,3,1.0,0,0.0,0,0,0.0,0,18,288.0,4,0.0,1.90625,00-0035350,8,428.0,53.5,3.726322,14.429772,00-0035350,10,108.0,3.0,60,32,428,53.5,6,3,0,0,0.0,0,1,3,8,60,7.5,38.1,WR,MIA,9.9
145,Sammy Watkins,,150.0,00-0031325,WR,2019,0.9183673469387755,26,0.7700000000000001,133.33435,0.045,4.0,25.8,0,0.0,0,2,12.0,0,52,673.0,3,1.0,0,0.0,0,1,3.0,0,37,421.0,2,2.0,5.711538461538462,00-0031325,16,961.0,60.0625,4.8256006,11.860488,00-0031325,7,24.0,1.0,91,52,673,51.76923076923077,9,3,2,12,0.9230769230769232,0,1,3,13,91,7.0,35.0,WR,KC,16.2
150,Anthony Miller,BAL,127.5,00-0034353,WR,2019,1.0,24,0.624,67.48096,0.008,51.0,9.6,0,0.0,0,1,-1.0,0,52,656.0,2,1.0,0,0.0,0,2,12.0,0,49,485.0,2,1.0,4.173076923076923,00-0034353,16,656.0,41.0,3.5303218,10.286605,00-0034353,10,66.0,2.0,85,52,656,41.0,11,2,1,-1,-0.0625,0,1,2,16,85,5.3,35.4,WR,CHI,15.0
151,Mike Williams,,152.0,00-0033536,WR,2019,0.9791666666666666,24,0.8464285714285715,14.534096,0.03,7.0,22.2,0,0.0,0,1,2.0,0,49,1001.0,2,0.0,0,0.0,0,1,1.0,0,48,756.0,5,0.0,3.816326530612245,00-0033536,15,1001.0,66.73333,4.7221828,14.683833,00-0033536,15,36.0,1.0,90,49,1001,66.73333333333333,17,2,1,2,0.1333333333333333,0,0,2,15,90,6.0,36.1,WR,LAC,15.6
154,Golden Tate,,136.0,00-0027891,WR,2019,0.9696969696969697,31,0.86,42.748547,0.05,60.0,8.5,0,0.0,0,1,16.0,0,49,676.0,6,1.0,1,18.0,0,0,0.0,0,35,388.0,2,0.0,5.795918367346939,00-0027891,11,676.0,61.454544,3.882756,15.549387,00-0027891,9,138.0,2.0,85,49,670,60.90909090909091,10,6,1,16,1.4545454545454546,0,1,6,11,85,7.7,37.0,WR,NYG,14.4
164,Robbie Chosen,SF,148.5,00-0032688,WR,2019,1.0,26,0.9135714285714286,56.18396,0.05,,0.0,0,0.0,0,1,4.0,0,52,779.0,5,0.0,0,0.0,0,4,15.0,0,95,1096.0,3,1.0,3.7115384615384617,00-0032688,16,779.0,48.6875,3.6360588,12.525816,00-0032688,6,14.0,2.0,97,52,779,48.6875,13,5,1,4,0.25,0,0,5,16,97,6.1,31.0,WR,NYJ,19.6
165,Allen Lazard,NYJ,167.0,00-0034521,WR,2019,1.0,23,0.4178571428571428,32.482723,0.003,,0.0,0,0.0,0,1,21.0,0,35,477.0,3,0.0,0,0.0,0,2,17.0,0,33,451.0,3,0.0,3.742857142857143,00-0034521,13,513.0,39.46154,4.1688466,9.772123,00-0034521,4,22.0,0.0,52,35,477,43.36363636363637,6,3,1,21,1.9090909090909087,0,0,3,11,52,4.7,34.0,WR,GB,9.6
174,Larry Fitzgerald,,172.3,00-0022921,WR,2019,1.0,36,0.8406666666666666,32.087955,0.057999999999999996,3.0,27.6,0,0.0,0,0,0.0,0,73,835.0,4,1.0,0,0.0,0,0,0.0,0,54,409.0,1,0.0,5.424657534246576,00-0022921,16,835.0,52.1875,3.8993874,13.783233,00-0022921,14,54.0,3.0,109,75,804,50.25,10,4,0,0,0.0,0,1,4,16,109,6.8,33.2,WR,ARI,20.5
181,Alshon Jeffery,,123.0,00-0029137,WR,2019,0.8396946564885496,29,0.7655555555555557,87.33695,0.078,45.0,10.4,0,0.0,0,1,2.0,1,43,490.0,4,0.0,0,0.0,0,0,0.0,0,6,115.0,1,0.0,2.697674418604651,00-0029137,9,490.0,54.444443,3.6327908,14.854244,00-0029137,11,74.0,4.0,74,43,490,54.44444444444444,6,4,1,2,0.2222222222222222,1,0,5,9,74,8.2,37.9,WR,PHI,12.2
183,Hunter Renfrow,CAR,164.5,00-0034983,WR,2019,0.8125,23,0.5238461538461539,58.59731,0.004,149.0,2.7,0,0.0,0,0,0.0,0,49,605.0,4,0.0,0,0.0,0,0,0.0,0,56,656.0,2,1.0,6.142857142857143,00-0034983,13,605.0,46.53846,4.242635,10.5769415,00-0034983,13,146.0,2.0,72,49,605,46.53846153846154,7,4,0,0,0.0,0,0,4,13,72,5.5,30.8,WR,LV,14.6
189,Breshad Perriman,,170.5,00-0032054,WR,2019,0.8260869565217391,25,0.6276923076923077,110.82247,0.033,26.0,13.9,0,0.0,0,2,16.0,0,36,645.0,6,0.0,0,0.0,0,1,6.0,0,30,505.0,3,0.0,3.5277777777777777,00-0032054,14,645.0,46.07143,4.7808814,9.428483,00-0032054,3,54.0,2.0,70,36,645,46.07142857142857,15,6,2,16,1.1428571428571428,0,0,6,14,70,5.0,38.1,WR,TB,11.5
191,Curtis Samuel,BUF,172.0,00-0033282,WR,2019,0.875,23,0.8514285714285715,35.768955,0.01,40.0,11.1,0,0.0,0,19,130.0,1,54,627.0,6,0.0,0,0.0,0,41,200.0,2,77,851.0,3,0.0,2.8333333333333335,00-0033282,16,627.0,39.1875,3.8423324,10.37769,00-0033282,14,136.0,6.0,105,54,627,39.1875,8,6,19,130,8.125,1,0,7,16,105,6.6,37.6,WR,CAR,17.4
208,Dede Westbrook ,,172.0,00-0033839,WR,2019,0.7916666666666666,25,0.7285714285714285,45.50838,0.005,110.0,4.7,0,0.0,0,5,27.0,0,66,660.0,3,0.0,0,0.0,0,0,0.0,0,1,4.0,0,0.0,4.712121212121212,00-0033839,15,660.0,44.0,3.9591231,11.859208,00-0033839,13,66.0,3.0,103,66,660,44.0,10,3,5,27,1.8,0,0,3,15,103,6.9,35.7,WR,JAX,18.0
215,John Ross,,180.0,00-0033460,WR,2019,0.75,23,0.7414285714285713,126.30785,0.026000000000000002,9.0,20.6,0,0.0,0,3,4.0,0,28,506.0,3,1.0,0,0.0,0,0,0.0,0,2,17.0,0,0.0,7.071428571428571,00-0033460,8,506.0,63.25,3.9895968,14.719026,00-0033460,2,30.0,0.0,112,56,1012,126.5,20,3,3,4,0.5,0,1,3,8,56,7.0,36.9,WR,CIN,9.5
221,Corey Davis,,185.0,00-0033871,WR,2019,0.9791666666666666,24,0.7584615384615384,30.969238,0.038,5.0,24.3,0,0.0,0,0,0.0,0,43,601.0,2,0.0,0,0.0,0,0,0.0,0,65,984.0,5,1.0,5.046511627906977,00-0033871,18,669.0,37.166668,3.9846318,8.991952,00-0033871,5,32.0,2.0,69,43,601,40.06666666666667,10,2,0,0,0.0,0,0,2,15,69,4.6,26.8,WR,TEN,16.1
238,Kenny Stills,,205.0,00-0030085,WR,2019,0.9739130434782609,27,0.6654545454545455,27.760897,0.001,144.0,3.0,0,0.0,0,0,0.0,0,40,561.0,4,0.0,0,0.0,0,0,0.0,0,11,144.0,1,0.0,3.6,00-0030085,15,687.0,45.8,4.082156,11.309454,00-0030085,4,56.0,2.0,55,40,561,43.15384615384615,9,4,0,0,0.0,0,0,4,13,55,4.2,32.4,WR,HOU,10.6
239,Josh Gordon,,207.0,00-0029664,WR,2019,0.7628865979381443,28,-1.0,25.621998,0.005,1.0,34.6,0,0.0,0,1,1.0,0,27,426.0,1,1.0,--,--,--,--,--,--,--,--,--,--,5.518518518518518,00-0029664,11,426.0,38.727272,4.0429826,9.422312,00-0029664,5,54.0,1.0,47,27,426,38.72727272727273,8,1,1,1,0.0909090909090909,0,0,1,11,36,6.0,36.8,WR,NE,6.1
243,Randall Cobb,,214.0,00-0028002,WR,2019,1.0,29,0.6976923076923077,38.57495,0.045,64.0,8.1,0,0.0,0,3,11.0,0,55,828.0,3,1.0,0,0.0,0,0,0.0,0,38,441.0,3,0.0,5.9818181818181815,00-0028002,15,828.0,55.2,4.6786094,11.48447,00-0028002,8,96.0,1.0,83,55,828,55.2,15,3,3,11,0.7333333333333333,0,1,3,15,83,5.5,36.1,WR,DAL,14.4
247,Willie Snead,IV,218.0,00-0030663,WR,2019,0.9629629629629629,26,0.625,24.143957,0.032,,0.0,0,0.0,0,2,2.0,0,31,339.0,5,0.0,0,0.0,0,0,0.0,0,33,432.0,3,0.0,4.064516129032258,00-0030663,17,395.0,23.235294,3.2866938,7.683558,00-0030663,7,52.0,3.0,92,62,678,42.375,4,10,4,4,0.25,0,0,10,16,46,2.9,26.6,WR,BAL,10.8
248,Cole Beasley,,220.0,00-0029000,WR,2019,0.9924242424242424,30,0.7107142857142856,30.477428,0.039,,0.0,0,0.0,0,0,0.0,0,67,778.0,6,0.0,1,20.0,1,0,0.0,0,82,967.0,4,0.0,4.925373134328358,00-0029000,16,822.0,51.375,3.4534101,14.482173,00-0029000,11,124.0,5.0,108,67,778,51.86666666666667,10,6,0,0,0.0,0,0,6,15,108,7.2,30.4,WR,BUF,22.2
257,Mohamed Sanu Sr.,,235.0,00-0029632,WR,2019,0.890625,30,0.7976923076923078,44.393524,0.006,83.0,6.5,0,0.0,0,3,11.0,0,59,520.0,2,0.0,0,0.0,0,1,3.0,0,17,187.0,1,0.0,3.288135593220339,00-0029632,16,531.0,33.1875,4.2511196,7.372707,00-0029632,11,100.0,2.0,178,118,1040,69.33333333333333,6,2,3,11,0.7333333333333333,0,0,2,15,47,5.9,36.8,WR,NE,8.0
257,Mohamed Sanu Sr.,,235.0,00-0029632,WR,2019,0.890625,30,0.7976923076923078,44.393524,0.006,83.0,6.5,0,0.0,0,3,11.0,0,59,520.0,2,0.0,0,0.0,0,1,3.0,0,17,187.0,1,0.0,3.288135593220339,00-0029632,16,531.0,33.1875,4.2511196,7.372707,00-0029632,11,100.0,2.0,178,118,1040,69.33333333333333,6,2,3,11,0.7333333333333333,0,0,2,15,42,6.0,41.4,WR,ATL,6.3
273,Kendrick Bourne,NE,261.0,00-0033307,WR,2019,1.0,24,0.4230769230769231,27.335999,0.016,,0.0,0,0.0,0,0,0.0,0,30,358.0,5,0.0,0,0.0,0,0,0.0,0,49,667.0,2,0.0,4.066666666666666,00-0033307,18,446.0,24.777779,3.7541406,7.704568,00-0033307,10,80.0,6.0,46,30,358,22.375,4,5,0,0,0.0,0,0,5,16,46,2.9,29.4,WR,SF,9.8
274,Josh Reynolds,NYJ,262.0,00-0033943,WR,2019,1.0,24,0.3776923076923077,20.10096,0.005,117.0,4.3,0,0.0,0,5,23.0,0,21,326.0,1,0.0,0,0.0,0,1,5.0,0,52,618.0,2,0.0,6.619047619047619,00-0033943,16,326.0,20.375,4.402526,4.4190025,00-0033943,4,0.0,0.0,43,21,326,20.375,8,1,5,23,1.4375,0,0,1,16,43,2.9,38.4,WR,LA,7.0
283,Danny Amendola,,276.0,00-0026035,WR,2019,0.9644970414201184,33,0.6261538461538462,46.559193,0.025,,0.0,1,19.0,1,0,0.0,0,62,678.0,1,0.0,0,0.0,0,1,2.0,0,46,602.0,0,0.0,3.338709677419355,00-0026035,15,678.0,45.2,4.1273375,10.635673,00-0026035,9,44.0,0.0,97,62,678,45.2,6,1,0,0,0.0,0,0,2,15,97,6.5,34.5,WR,DET,17.6
284,Tre'Quan Smith,,277.0,00-0034765,WR,2019,0.875,23,0.5962500000000001,25.909334,0.005,91.0,5.9,0,0.0,0,0,0.0,0,18,234.0,5,0.0,0,0.0,0,1,3.0,0,34,448.0,4,0.0,6.388888888888889,00-0034765,11,234.0,21.272728,4.650467,4.7949343,00-0034765,5,92.0,4.0,26,18,234,23.4,3,5,0,0,0.0,0,0,5,10,26,2.6,35.0,WR,NO,4.6
293,Chris Conley,,289.0,00-0032128,WR,2019,0.8641975308641975,26,0.7999999999999999,47.501625,0.012,76.0,7.0,0,0.0,0,0,0.0,0,47,775.0,5,0.0,0,0.0,0,0,0.0,0,40,471.0,2,1.0,5.1063829787234045,00-0032128,16,775.0,48.4375,4.0042915,11.978983,00-0032128,11,32.0,2.0,93,47,775,48.4375,13,5,0,0,0.0,0,0,5,16,93,5.8,35.7,WR,JAX,16.3
305,Auden Tate ,,302.0,00-0034686,WR,2019,0.9,22,0.8540000000000001,18.508108,--,253.0,0.0,0,0.0,0,0,0.0,0,40,575.0,1,1.0,0,0.0,0,0,0.0,0,14,150.0,0,0.0,3.35,00-0034686,12,575.0,47.916668,3.7745209,13.648953,00-0034686,14,70.0,1.0,80,40,575,47.91666666666666,8,1,0,0,0.0,0,1,1,12,80,6.7,36.9,WR,CIN,13.5
