game_id,opponent_team,receiving_yards,receiving_tds,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,fumbles_lost,rn,passing_yards_last5,passing_tds_last5,interceptions_last5,rushing_yards_last5,rushing_tds_last5,receiving_yards_last5,receiving_tds_last5,fumbles_lost_last5
2021_02_SF_PHI,SF,190.0,0,190.0,0,0.0,151.0,1,0.0,114,219.0,1.4,0.6,108.4,1.0,219.0,1.4,0.2
2021_03_GB_SF,SF,261.0,2,261.0,2,0.0,100.0,1,0.0,115,235.4,1.4,0.4,119.0,1.2,235.4,1.4,0.2
2021_04_SEA_SF,SF,149.0,2,149.0,2,0.0,105.0,2,0.0,116,243.4,1.4,0.4,121.6,1.0,243.4,1.4,0.2
2021_05_SF_ARI,SF,239.0,1,239.0,1,0.0,94.0,1,1.0,117,223.8,1.8,0.2,118.6,1.2,223.8,1.8,0.0
2021_07_IND_SF,SF,150.0,2,150.0,2,0.0,148.0,2,2.0,118,235.4,1.6,0.2,113.2,1.2,235.4,1.6,0.2
2021_08_SF_CHI,SF,175.0,1,175.0,1,1.0,176.0,1,0.0,119,197.8,1.4,0.0,119.6,1.4,197.8,1.4,0.6
2021_09_ARI_SF,SF,282.0,1,282.0,1,0.0,163.0,3,0.0,120,194.8,1.6,0.2,124.6,1.4,194.8,1.6,0.6
2021_10_LA_SF,SF,245.0,1,245.0,1,2.0,52.0,0,0.0,121,199.0,1.4,0.2,137.2,1.8,199.0,1.4,0.6
2021_11_SF_JAX,SF,158.0,0,158.0,0,0.0,54.0,1,1.0,122,218.2,1.2,0.6,126.6,1.4,218.2,1.2,0.6
2021_12_MIN_SF,SF,262.0,2,262.0,2,1.0,67.0,1,1.0,123,202.0,1.0,0.6,118.6,1.4,202.0,1.0,0.6
2021_13_SF_SEA,SF,231.0,2,231.0,2,1.0,146.0,2,2.0,124,224.4,1.0,0.8,102.4,1.2,224.4,1.0,0.4
2021_14_SF_CIN,SF,348.0,2,348.0,2,0.0,86.0,0,0.0,125,235.6,1.2,0.8,96.4,1.4,235.6,1.2,0.8
2021_15_ATL_SF,SF,236.0,1,236.0,1,0.0,62.0,0,1.0,126,248.8,1.4,0.8,81.0,0.8,248.8,1.4,0.8
2021_16_SF_TEN,SF,209.0,1,209.0,1,0.0,90.0,1,0.0,127,247.0,1.4,0.4,83.0,0.8,247.0,1.4,1.0
2021_17_HOU_SF,SF,163.0,1,163.0,1,1.0,86.0,0,0.0,128,257.2,1.6,0.4,90.2,0.8,257.2,1.6,0.8
2021_18_SF_LA,SF,238.0,3,238.0,3,2.0,64.0,0,0.0,129,237.4,1.4,0.4,94.0,0.6,237.4,1.4,0.6
2022_01_SF_CHI,SF,121.0,2,121.0,2,1.0,99.0,1,0.0,130,238.8,1.6,0.6,77.6,0.2,238.8,1.6,0.2
2022_02_SEA_SF,SF,197.0,0,197.0,0,2.0,36.0,0,0.0,131,193.4,1.6,0.8,80.2,0.4,193.4,1.6,0.2
2022_03_SF_DEN,SF,184.0,0,184.0,0,0.0,101.0,1,0.0,132,185.6,1.4,1.2,75.0,0.4,185.6,1.4,0.0
2022_04_LA_SF,SF,254.0,0,254.0,0,1.0,57.0,0,1.0,133,180.6,1.2,1.2,77.2,0.4,180.6,1.2,0.0
2022_05_SF_CAR,SF,275.0,0,275.0,0,1.0,64.0,1,0.0,134,198.8,1.0,1.2,71.4,0.4,198.8,1.0,0.2
2022_06_SF_ATL,SF,129.0,2,129.0,2,0.0,168.0,1,0.0,135,206.2,0.4,1.0,71.4,0.6,206.2,0.4,0.2
2022_07_KC_SF,SF,423.0,3,423.0,3,1.0,112.0,3,0.0,136,207.8,0.4,0.8,85.2,0.6,207.8,0.4,0.2
2022_08_SF_LA,SF,187.0,1,187.0,1,0.0,56.0,1,0.0,137,253.0,1.0,0.6,100.4,1.2,253.0,1.0,0.2
2022_10_LAC_SF,SF,196.0,1,196.0,1,1.0,51.0,0,0.0,138,253.6,1.2,0.6,91.4,1.2,253.6,1.2,0.2
2022_11_SF_ARI,SF,277.0,0,277.0,0,2.0,67.0,1,0.0,139,242.0,1.4,0.6,90.2,1.2,242.0,1.4,0.0
2022_12_NO_SF,SF,204.0,0,204.0,0,0.0,63.0,0,2.0,140,242.4,1.4,0.8,90.8,1.2,242.4,1.4,0.0
2022_13_MIA_SF,SF,295.0,2,295.0,2,3.0,33.0,0,1.0,141,257.4,1.0,0.8,69.8,1.0,257.4,1.0,0.4
2022_14_TB_SF,SF,253.0,1,253.0,1,2.0,69.0,0,1.0,142,231.8,0.8,1.2,54.0,0.4,231.8,0.8,0.6
2022_15_SF_SEA,SF,238.0,1,238.0,1,0.0,70.0,0,1.0,143,245.0,0.8,1.6,56.6,0.2,245.0,0.8,0.8
2022_16_WAS_SF,SF,289.0,3,289.0,3,1.0,79.0,0,1.0,144,253.4,0.8,1.4,60.4,0.2,253.4,0.8,1.0
2022_17_SF_LV,SF,365.0,3,365.0,3,2.0,135.0,1,0.0,145,255.8,1.4,1.2,62.8,0.0,255.8,1.4,1.2
2022_18_ARI_SF,SF,209.0,1,209.0,1,3.0,61.0,1,1.0,146,288.0,2.0,1.6,77.2,0.2,288.0,2.0,0.8
2023_01_SF_PIT,SF,232.0,1,232.0,1,2.0,41.0,0,0.0,147,270.8,1.8,1.6,82.8,0.4,270.8,1.8,0.8
2023_02_SF_LA,SF,307.0,1,307.0,1,2.0,89.0,1,0.0,148,266.6,1.8,1.6,77.2,0.4,266.6,1.8,0.6
2023_03_NYG_SF,SF,137.0,0,137.0,0,1.0,29.0,1,0.0,149,280.4,1.8,2.0,81.0,0.6,280.4,1.8,0.4
2023_04_ARI_SF,SF,265.0,2,265.0,2,0.0,105.0,0,0.0,150,250.0,1.2,2.0,71.0,0.8,250.0,1.2,0.2
2023_05_DAL_SF,SF,161.0,1,161.0,1,3.0,57.0,0,1.0,151,230.0,1.0,1.6,65.0,0.6,230.0,1.0,0.2
2023_06_SF_CLE,SF,192.0,0,192.0,0,2.0,160.0,1,0.0,152,220.4,1.0,1.6,64.2,0.4,220.4,1.0,0.2
2023_07_SF_MIN,SF,378.0,2,378.0,2,1.0,74.0,0,0.0,153,212.4,0.8,1.6,88.0,0.6,212.4,0.8,0.2
2023_08_CIN_SF,SF,283.0,3,283.0,3,0.0,134.0,1,1.0,154,226.6,1.0,1.4,85.0,0.4,226.6,1.0,0.2
2023_10_SF_JAX,SF,190.0,0,190.0,0,2.0,59.0,0,2.0,155,255.8,1.6,1.2,106.0,0.4,255.8,1.6,0.4
2023_11_TB_SF,SF,246.0,1,246.0,1,1.0,66.0,1,1.0,156,240.8,1.2,1.6,96.8,0.4,240.8,1.2,0.8
2023_12_SF_SEA,SF,180.0,0,180.0,0,1.0,88.0,0,0.0,157,257.8,1.2,1.2,98.6,0.6,257.8,1.2,0.8
2023_13_SF_PHI,SF,314.0,1,314.0,1,0.0,46.0,1,0.0,158,255.4,1.2,1.0,84.2,0.4,255.4,1.2,0.8
2023_14_SEA_SF,SF,269.0,2,269.0,2,2.0,70.0,0,0.0,159,242.6,1.0,0.8,78.6,0.6,242.6,1.0,0.8
2023_15_SF_ARI,SF,211.0,1,211.0,1,2.0,234.0,2,0.0,160,239.8,0.8,1.2,65.8,0.4,239.8,0.8,0.6
2023_16_BAL_SF,SF,252.0,2,252.0,2,0.0,102.0,1,0.0,161,244.0,1.0,1.2,100.8,0.8,244.0,1.0,0.2
2023_17_SF_WAS,SF,169.0,1,169.0,1,2.0,62.0,0,0.0,162,245.2,1.2,1.0,108.0,0.8,245.2,1.2,0.0
2023_18_LA_SF,SF,163.0,2,163.0,2,1.0,109.0,1,0.0,163,243.0,1.4,1.2,102.8,0.8,243.0,1.4,0.0
2024_01_NYJ_SF,SF,203.0,2,203.0,2,1.0,68.0,1,1.0,164,212.8,1.6,1.4,115.4,0.8,212.8,1.6,0.0
2024_02_SF_MIN,SF,268.0,2,268.0,2,1.0,146.0,0,1.0,165,199.6,1.6,1.2,115.0,1.0,199.6,1.6,0.2
2024_03_SF_LA,SF,221.0,1,221.0,1,0.0,98.0,2,0.0,166,211.0,1.8,1.0,97.4,0.6,211.0,1.8,0.4
2024_04_NE_SF,SF,168.0,1,168.0,1,1.0,73.0,0,2.0,167,204.8,1.6,1.0,96.6,0.8,204.8,1.6,0.4
2024_05_ARI_SF,SF,195.0,1,195.0,1,1.0,169.0,1,0.0,168,204.6,1.6,0.8,98.8,0.8,204.6,1.6,0.8
2024_06_SF_SEA,SF,312.0,1,312.0,1,2.0,52.0,1,0.0,169,211.0,1.4,0.8,110.8,0.8,211.0,1.4,0.8
2024_07_KC_SF,SF,154.0,0,154.0,0,2.0,184.0,4,0.0,170,232.8,1.2,1.0,107.6,0.8,232.8,1.2,0.6
2024_08_DAL_SF,SF,243.0,2,243.0,2,2.0,56.0,1,0.0,171,210.0,0.8,1.2,115.2,1.6,210.0,0.8,0.4
2024_10_SF_TB,SF,116.0,1,116.0,1,0.0,110.0,1,0.0,172,214.4,1.0,1.6,106.8,1.4,214.4,1.0,0.4
2024_11_SEA_SF,SF,221.0,0,221.0,0,1.0,94.0,2,0.0,173,204.0,1.0,1.4,114.2,1.6,204.0,1.0,0.0
2024_12_SF_GB,SF,163.0,2,163.0,2,0.0,169.0,3,0.0,174,209.2,0.8,1.4,99.2,1.8,209.2,0.8,0.0
2024_13_SF_BUF,SF,145.0,1,152.0,2,0.0,220.0,3,0.0,175,179.4,1.0,1.0,122.6,2.2,179.4,1.0,0.0
2024_14_CHI_SF,SF,140.0,2,140.0,2,0.0,68.0,0,1.0,176,179.0,1.4,0.6,129.8,2.0,177.6,1.2,0.0
2024_15_LA_SF,SF,160.0,0,160.0,0,0.0,142.0,0,0.0,177,158.4,1.4,0.2,132.2,1.8,157.0,1.2,0.2
2024_16_SF_MIA,SF,215.0,1,215.0,1,0.0,166.0,1,0.0,178,167.2,1.2,0.2,138.6,1.6,165.8,1.0,0.2
2024_17_DET_SF,SF,303.0,3,303.0,3,0.0,152.0,2,0.0,179,166.0,1.4,0.0,153.0,1.4,164.6,1.2,0.2
2024_18_SF_ARI,SF,242.0,4,242.0,4,0.0,151.0,2,0.0,180,194.0,1.6,0.0,149.6,1.2,192.6,1.4,0.2
2014_01_CAR_TB,TB,230.0,2,230.0,2,0.0,113.0,0,0.0,1,,,,,,,,
2014_02_STL_TB,TB,235.0,0,235.0,0,0.0,119.0,1,1.0,2,230.0,2.0,0.0,113.0,0.0,230.0,2.0,0.0
2014_03_TB_ATL,TB,350.0,3,350.0,3,1.0,144.0,3,3.0,3,232.5,1.0,0.0,116.0,0.5,232.5,1.0,0.5
2014_04_TB_PIT,TB,337.0,3,331.0,3,0.0,85.0,0,1.0,4,271.6666666666667,1.6666666666666667,0.3333333333333333,125.33333333333333,1.3333333333333333,271.6666666666667,1.6666666666666667,1.3333333333333333
2014_05_TB_NO,TB,371.0,2,371.0,2,3.0,140.0,2,0.0,5,286.5,2.0,0.25,115.25,1.0,288.0,2.0,1.25
2014_06_BAL_TB,TB,306.0,5,306.0,5,0.0,169.0,1,0.0,6,303.4,2.0,0.8,120.2,1.2,304.6,2.0,1.0
2014_08_MIN_TB,TB,241.0,1,241.0,1,0.0,97.0,0,0.0,7,318.6,2.6,0.8,131.4,1.4,319.8,2.6,1.0
2014_09_TB_CLE,TB,300.0,2,300.0,2,2.0,56.0,0,0.0,8,319.8,2.8,0.8,127.0,1.2,321.0,2.8,0.8
2014_10_ATL_TB,TB,219.0,1,219.0,1,0.0,110.0,1,0.0,9,309.8,2.6,1.0,109.4,0.6,311.0,2.6,0.2
2014_11_TB_WAS,TB,207.0,1,207.0,1,2.0,155.0,0,1.0,10,287.4,2.2,1.0,114.4,0.8,287.4,2.2,0.0
2014_12_TB_CHI,TB,130.0,1,130.0,1,0.0,92.0,2,1.0,11,254.6,2.0,0.8,117.4,0.4,254.6,2.0,0.2
2014_13_CIN_TB,TB,187.0,1,187.0,1,3.0,112.0,1,0.0,12,219.4,1.2,0.8,102.0,0.6,219.4,1.2,0.4
2014_14_TB_DET,TB,311.0,3,311.0,3,0.0,113.0,1,0.0,13,208.6,1.2,1.4,105.0,0.8,208.6,1.2,0.4
2014_15_TB_CAR,TB,277.0,1,277.0,1,0.0,123.0,0,1.0,14,210.8,1.4,1.0,116.4,1.0,210.8,1.4,0.4
2014_16_GB_TB,TB,318.0,1,318.0,1,0.0,121.0,1,1.0,15,222.4,1.4,1.0,119.0,0.8,222.4,1.4,0.6
2014_17_NO_TB,TB,281.0,1,281.0,1,3.0,70.0,2,0.0,16,244.6,1.4,0.6,112.2,1.0,244.6,1.4,0.6
2015_01_TEN_TB,TB,209.0,4,209.0,4,0.0,124.0,1,1.0,17,274.8,1.4,1.2,107.8,1.0,274.8,1.4,0.4
2015_02_TB_NO,TB,255.0,1,255.0,1,1.0,104.0,2,2.0,18,279.2,2.0,0.6,110.2,1.0,279.2,2.0,0.6
2015_03_TB_HOU,TB,228.0,1,228.0,1,1.0,186.0,1,0.0,19,268.0,1.6,0.8,108.4,1.2,268.0,1.6,1.0
2015_04_CAR_TB,TB,124.0,2,124.0,2,0.0,133.0,0,1.0,20,258.2,1.6,1.0,121.0,1.4,258.2,1.6,0.8
2015_05_JAX_TB,TB,303.0,4,303.0,4,1.0,55.0,0,1.0,21,219.4,1.8,1.0,123.4,1.2,219.4,1.8,0.8
2015_07_TB_WAS,TB,317.0,3,317.0,3,0.0,50.0,1,1.0,22,223.8,2.4,0.6,120.4,0.8,223.8,2.4,1.0
2015_08_TB_ATL,TB,397.0,2,397.0,2,1.0,101.0,0,2.0,23,245.4,2.2,0.6,105.6,0.8,245.4,2.2,1.0
2015_09_NYG_TB,TB,213.0,2,213.0,2,2.0,114.0,0,0.0,24,273.8,2.4,0.6,105.0,0.4,273.8,2.4,1.0
2015_10_DAL_TB,TB,186.0,0,186.0,0,1.0,42.0,0,0.0,25,270.8,2.6,0.8,90.6,0.2,270.8,2.6,1.0
2015_11_TB_PHI,TB,261.0,2,261.0,2,3.0,136.0,0,1.0,26,283.2,2.2,1.0,72.4,0.2,283.2,2.2,0.8
2015_12_TB_IND,TB,315.0,2,315.0,2,0.0,27.0,0,0.0,27,274.8,1.8,1.4,88.6,0.2,274.8,1.8,0.8
2015_13_ATL_TB,TB,269.0,1,269.0,1,1.0,64.0,0,0.0,28,274.4,1.6,1.4,84.0,0.0,274.4,1.6,0.6
2015_14_NO_TB,TB,312.0,2,312.0,2,0.0,87.0,1,0.0,29,248.8,1.4,1.4,76.6,0.0,248.8,1.4,0.2
2015_15_TB_STL,TB,234.0,2,234.0,2,0.0,98.0,2,0.0,30,268.6,1.4,1.0,71.2,0.2,268.6,1.4,0.2
2015_16_CHI_TB,TB,156.0,1,156.0,1,0.0,174.0,1,0.0,31,278.2,1.8,0.8,82.4,0.6,278.2,1.8,0.2
2015_17_TB_CAR,TB,293.0,2,293.0,2,0.0,111.0,3,2.0,32,257.2,1.6,0.2,90.0,0.8,257.2,1.6,0.0
2016_01_TB_ATL,TB,334.0,2,334.0,2,0.0,52.0,0,0.0,33,252.8,1.6,0.2,106.8,1.4,252.8,1.6,0.4
2016_02_TB_ARI,TB,315.0,3,315.0,3,0.0,105.0,1,0.0,34,265.8,1.8,0.0,104.4,1.4,265.8,1.8,0.4
2016_03_LA_TB,TB,190.0,2,190.0,2,1.0,137.0,2,1.0,35,266.4,2.0,0.0,108.0,1.4,266.4,2.0,0.4
2016_04_DEN_TB,TB,238.0,2,238.0,2,0.0,89.0,1,0.0,36,257.6,2.0,0.2,115.8,1.4,257.6,2.0,0.6
2016_05_TB_CAR,TB,278.0,0,278.0,0,2.0,136.0,2,1.0,37,274.0,2.2,0.2,98.8,1.4,274.0,2.2,0.6
2016_07_TB_SF,TB,143.0,1,143.0,1,1.0,160.0,1,1.0,38,271.0,1.8,0.6,103.8,1.2,271.0,1.8,0.4
2016_08_OAK_TB,TB,513.0,4,513.0,4,0.0,128.0,0,1.0,39,232.8,1.6,0.8,125.4,1.4,232.8,1.6,0.6
2016_09_ATL_TB,TB,344.0,4,344.0,4,0.0,136.0,1,1.0,40,272.4,1.8,0.8,130.0,1.2,272.4,1.8,0.8
2016_10_CHI_TB,TB,182.0,1,182.0,1,2.0,122.0,0,2.0,41,303.2,2.2,0.6,129.8,1.0,303.2,2.2,0.8
2016_11_TB_KC,TB,266.0,1,261.0,1,1.0,82.0,1,0.0,42,292.0,2.0,1.0,136.4,0.8,292.0,2.0,1.2
2016_12_SEA_TB,TB,151.0,0,151.0,0,2.0,127.0,0,1.0,43,288.6,2.2,0.8,125.6,0.6,289.6,2.2,1.0
2016_13_TB_SD,TB,225.0,2,225.0,2,2.0,119.0,1,0.0,44,290.2,2.0,1.0,119.0,0.4,291.2,2.0,1.0
2016_14_NO_TB,TB,257.0,0,257.0,0,3.0,46.0,0,0.0,45,232.6,1.6,1.4,117.2,0.6,233.6,1.6,0.8
2016_15_TB_DAL,TB,279.0,0,279.0,0,0.0,185.0,2,1.0,46,215.2,0.8,2.0,99.2,0.4,216.2,0.8,0.6
2016_16_TB_NO,TB,299.0,1,299.0,1,0.0,123.0,2,0.0,47,234.6,0.6,1.6,111.8,0.8,235.6,0.6,0.4
2016_17_CAR_TB,TB,237.0,1,237.0,1,3.0,128.0,1,0.0,48,242.2,0.6,1.4,120.0,1.0,242.2,0.6,0.4
2017_02_CHI_TB,TB,301.0,1,301.0,1,2.0,20.0,0,1.0,49,259.4,0.8,1.6,120.2,1.2,259.4,0.8,0.2
2017_03_TB_MIN,TB,369.0,3,369.0,3,0.0,125.0,1,0.0,50,274.6,0.6,1.6,100.4,1.0,274.6,0.6,0.4
2017_04_NYG_TB,TB,288.0,2,288.0,2,0.0,91.0,1,0.0,51,297.0,1.2,1.0,116.2,1.2,297.0,1.2,0.4
2017_05_NE_TB,TB,303.0,1,303.0,1,1.0,113.0,0,1.0,52,298.8,1.6,1.0,97.4,1.0,298.8,1.6,0.2
2017_06_TB_ARI,TB,283.0,3,283.0,3,1.0,160.0,2,1.0,53,299.6,1.6,1.2,95.4,0.6,299.6,1.6,0.4
2017_07_TB_BUF,TB,268.0,1,268.0,1,0.0,173.0,2,1.0,54,308.8,2.0,0.8,101.8,0.8,308.8,2.0,0.6
2017_08_CAR_TB,TB,154.0,1,154.0,1,1.0,100.0,1,0.0,55,302.2,2.0,0.4,132.4,1.2,302.2,2.0,0.6
2017_09_TB_NO,TB,263.0,2,263.0,2,0.0,151.0,1,1.0,56,259.2,1.6,0.6,127.4,1.2,259.2,1.6,0.6
2017_10_NYJ_TB,TB,262.0,1,262.0,1,1.0,56.0,0,1.0,57,254.2,1.6,0.6,139.4,1.2,254.2,1.6,0.8
2017_11_TB_MIA,TB,365.0,2,365.0,2,3.0,83.0,0,1.0,58,246.0,1.6,0.6,128.0,1.2,246.0,1.6,0.8
2017_12_TB_ATL,TB,368.0,2,368.0,2,0.0,148.0,2,1.0,59,262.4,1.4,1.0,112.6,0.8,262.4,1.4,0.8
2017_13_TB_GB,TB,84.0,0,84.0,0,1.0,199.0,2,0.0,60,282.4,1.6,1.0,107.6,0.8,282.4,1.6,0.8
2017_14_DET_TB,TB,381.0,1,381.0,1,2.0,53.0,2,1.0,61,268.4,1.4,1.0,127.4,1.0,268.4,1.4,0.8
2017_15_ATL_TB,TB,212.0,1,212.0,1,0.0,201.0,1,0.0,62,292.0,1.2,1.4,107.8,1.2,292.0,1.2,0.8
2017_16_TB_CAR,TB,160.0,0,160.0,0,1.0,115.0,1,0.0,63,282.0,1.2,1.2,136.8,1.4,282.0,1.2,0.6
2017_17_NO_TB,TB,245.0,1,245.0,1,0.0,92.0,1,0.0,64,241.0,0.8,0.8,143.2,1.6,241.0,0.8,0.4
2018_01_TB_NO,TB,439.0,3,439.0,3,0.0,43.0,2,2.0,65,216.4,0.6,0.8,132.0,1.4,216.4,0.6,0.2
2018_02_PHI_TB,TB,339.0,1,334.0,1,0.0,91.0,2,2.0,66,287.4,1.2,0.6,100.8,1.4,287.4,1.2,0.6
2018_03_PIT_TB,TB,353.0,3,353.0,3,1.0,78.0,0,0.0,67,278.0,1.2,0.2,108.4,1.4,279.0,1.2,0.8
2018_04_TB_CHI,TB,354.0,6,354.0,6,0.0,139.0,0,0.0,68,306.2,1.6,0.4,83.8,1.2,307.2,1.6,0.8
2018_06_TB_ATL,TB,355.0,3,355.0,3,0.0,70.0,1,0.0,69,345.0,2.8,0.2,88.6,1.0,346.0,2.8,0.8
2018_07_CLE_TB,TB,215.0,2,215.0,2,0.0,119.0,1,0.0,70,367.0,3.2,0.2,84.2,1.0,368.0,3.2,0.8
2018_08_TB_CIN,TB,280.0,2,280.0,2,0.0,138.0,2,0.0,71,322.2,3.0,0.2,99.4,0.8,323.2,3.0,0.4
2018_09_TB_CAR,TB,247.0,2,247.0,2,0.0,179.0,4,0.0,72,311.4,3.2,0.2,108.8,0.8,311.4,3.2,0.0
2018_10_WAS_TB,TB,178.0,1,178.0,1,0.0,116.0,0,0.0,73,290.2,3.0,0.0,129.0,1.6,290.2,3.0,0.0
2018_11_TB_NYG,TB,231.0,2,231.0,2,0.0,163.0,2,0.0,74,255.0,2.0,0.0,124.4,1.6,255.0,2.0,0.0
2018_12_SF_TB,TB,221.0,1,221.0,1,2.0,148.0,0,0.0,75,230.2,1.8,0.0,143.0,1.8,230.2,1.8,0.0
2018_13_CAR_TB,TB,300.0,2,300.0,2,4.0,168.0,0,0.0,76,231.4,1.6,0.4,148.8,1.6,231.4,1.6,0.0
2018_14_NO_TB,TB,201.0,1,201.0,1,1.0,100.0,2,1.0,77,235.4,1.6,1.2,154.8,1.2,235.4,1.6,0.0
2018_15_TB_BAL,TB,131.0,1,131.0,1,0.0,242.0,1,1.0,78,226.2,1.4,1.4,139.0,0.8,226.2,1.4,0.2
2018_16_TB_DAL,TB,161.0,1,161.0,1,0.0,80.0,1,0.0,79,216.8,1.4,1.4,164.2,1.0,216.8,1.4,0.4
2018_17_ATL_TB,TB,383.0,3,383.0,3,1.0,109.0,1,0.0,80,202.8,1.2,1.4,147.6,0.8,202.8,1.2,0.4
2019_01_SF_TB,TB,166.0,1,166.0,1,1.0,98.0,0,1.0,81,235.2,1.6,1.2,139.8,1.0,235.2,1.6,0.4
2019_02_TB_CAR,TB,333.0,0,333.0,0,0.0,39.0,0,1.0,82,208.4,1.4,0.6,125.8,1.0,208.4,1.4,0.6
2019_03_NYG_TB,TB,336.0,2,336.0,2,0.0,72.0,2,2.0,83,234.8,1.2,0.4,113.6,0.6,234.8,1.2,0.6
2019_04_TB_LA,TB,517.0,2,517.0,2,3.0,28.0,2,1.0,84,275.8,1.4,0.4,79.6,0.8,275.8,1.4,0.8
2019_05_TB_NO,TB,345.0,4,345.0,4,1.0,112.0,0,0.0,85,347.0,1.6,1.0,69.2,1.0,347.0,1.6,1.0
2019_06_CAR_TB,TB,227.0,2,227.0,2,0.0,59.0,2,0.0,86,339.4,1.8,1.0,69.8,0.8,339.4,1.8,1.0
2019_08_TB_TEN,TB,193.0,3,193.0,3,0.0,72.0,0,1.0,87,351.6,2.0,0.8,62.0,1.2,351.6,2.0,0.8
2019_09_TB_SEA,TB,378.0,5,378.0,5,0.0,145.0,0,1.0,88,323.6,2.6,0.8,68.6,1.2,323.6,2.6,0.8
2019_10_ARI_TB,TB,350.0,3,350.0,3,1.0,75.0,0,1.0,89,332.0,3.2,0.8,83.2,0.8,332.0,3.2,0.6
2019_11_NO_TB,TB,228.0,3,228.0,3,0.0,109.0,0,0.0,90,298.6,3.4,0.4,92.6,0.4,298.6,3.4,0.6
2019_12_TB_ATL,TB,326.0,1,326.0,1,1.0,57.0,1,1.0,91,275.2,3.2,0.2,92.0,0.4,275.2,3.2,0.6
2019_13_TB_JAX,TB,240.0,1,240.0,1,2.0,49.0,0,2.0,92,295.0,3.0,0.4,91.6,0.2,295.0,3.0,0.8
2019_14_IND_TB,TB,251.0,2,251.0,2,0.0,66.0,1,1.0,93,304.4,2.6,0.8,87.0,0.2,304.4,2.6,1.0
2019_15_TB_DET,TB,260.0,0,260.0,0,2.0,45.0,2,1.0,94,279.0,2.0,0.8,71.2,0.4,279.0,2.0,1.0
2019_16_HOU_TB,TB,184.0,0,184.0,0,1.0,68.0,1,1.0,95,261.0,1.4,1.0,65.2,0.8,261.0,1.4,1.0
2019_17_ATL_TB,TB,313.0,1,313.0,1,0.0,87.0,0,1.0,96,252.2,0.8,1.2,57.0,1.0,252.2,0.8,1.2
2020_01_TB_NO,TB,198.0,2,198.0,2,0.0,82.0,1,0.0,97,249.6,0.8,1.0,63.0,0.8,249.6,0.8,1.2
2020_02_CAR_TB,TB,367.0,0,367.0,0,2.0,87.0,2,2.0,98,241.2,1.0,0.6,69.6,1.0,241.2,1.0,0.8
2020_03_TB_DEN,TB,229.0,1,229.0,1,2.0,42.0,0,0.0,99,264.4,0.6,1.0,73.8,1.2,264.4,0.6,1.0
2020_04_LAC_TB,TB,290.0,3,290.0,3,1.0,46.0,0,1.0,100,258.2,0.8,1.0,73.2,0.8,258.2,0.8,0.8
2020_05_TB_CHI,TB,243.0,1,243.0,1,1.0,35.0,1,0.0,101,279.4,1.4,1.0,68.8,0.6,279.4,1.4,0.8
2020_06_GB_TB,TB,160.0,0,160.0,0,2.0,94.0,1,0.0,102,265.4,1.4,1.2,58.4,0.8,265.4,1.4,0.6
2020_07_TB_LV,TB,284.0,2,284.0,2,1.0,76.0,0,0.0,103,257.8,1.0,1.6,60.8,0.8,257.8,1.0,0.6
2020_08_TB_NYG,TB,274.0,2,274.0,2,2.0,101.0,1,0.0,104,241.2,1.4,1.4,58.6,0.4,241.2,1.4,0.2
2020_09_NO_TB,TB,282.0,4,282.0,4,0.0,138.0,1,2.0,105,250.2,1.6,1.4,70.4,0.6,250.2,1.6,0.2
2020_10_TB_CAR,TB,148.0,2,148.0,2,1.0,65.0,1,0.0,106,248.6,1.8,1.2,88.8,0.8,248.6,1.8,0.4
2020_11_LA_TB,TB,376.0,3,376.0,3,2.0,37.0,0,0.0,107,229.6,2.0,1.2,94.8,0.8,229.6,2.0,0.4
2020_12_KC_TB,TB,462.0,3,462.0,3,0.0,87.0,0,1.0,108,272.8,2.6,1.2,83.4,0.6,272.8,2.6,0.4
2020_14_MIN_TB,TB,225.0,1,225.0,1,0.0,162.0,1,1.0,109,308.4,2.8,1.0,85.6,0.6,308.4,2.8,0.6
2020_15_TB_ATL,TB,356.0,3,356.0,3,0.0,37.0,0,0.0,110,298.6,2.6,0.6,97.8,0.6,298.6,2.6,0.8
2020_16_TB_DET,TB,152.0,0,152.0,0,1.0,73.0,0,1.0,111,313.4,2.4,0.6,77.6,0.4,313.4,2.4,0.4
2020_17_ATL_TB,TB,265.0,2,265.0,2,0.0,127.0,1,2.0,112,314.2,2.0,0.6,79.2,0.2,314.2,2.0,0.6
2021_01_DAL_TB,TB,403.0,3,403.0,3,1.0,60.0,0,0.0,113,292.0,1.8,0.2,97.2,0.4,292.0,1.8,1.0
2021_02_ATL_TB,TB,300.0,2,300.0,2,3.0,55.0,1,0.0,114,280.2,1.8,0.4,91.8,0.4,280.2,1.8,0.8
2021_03_TB_LA,TB,343.0,4,343.0,4,0.0,76.0,0,0.0,115,295.2,2.0,1.0,70.4,0.4,295.2,2.0,0.6
2021_04_TB_NE,TB,320.0,2,320.0,2,1.0,-1.0,0,1.0,116,292.6,2.2,1.0,78.2,0.4,292.6,2.2,0.6
2021_05_MIA_TB,TB,275.0,2,275.0,2,1.0,39.0,0,1.0,117,326.2,2.6,1.0,63.4,0.4,326.2,2.6,0.6
2021_06_TB_PHI,TB,115.0,1,115.0,1,1.0,100.0,2,0.0,118,328.2,2.6,1.2,45.8,0.2,328.2,2.6,0.4
